	sentiment	review
3425	1	If you believe your personal information is being improperly used by us or any third party, please immediately notify us via email at support@ngames.mobi
606	1	Please specify your request through support@ngames.mobi
3184	1	All assets, real and personal rights, all rights for commercial information and know-how of the NUMBER FINDER including services, information, works subject to copyright, NUMBER FINDER trademarks, any type of material and intellectual property rights owned via trade dress or the mobile application are reserved.
733	0	You have the right to access your Personal Information. This includes the right to be informed whether or not your Personal Information is being processed, what Personal Information is being processed, and the purpose of the processing. You also have a right, upon your request, to access information about any evaluation or assessment of the balancing test we are required to conduct when we process your Personal Information based on our legitimate interest. Furthermore, you have the right to rectify or add your Personal Information if such Personal Information is inaccurate or incomplete.As soon as we become aware of any inaccurate information being processed, we will always rectify such Personal Information without undue delay and notify you accordingly. If you have created a DoubleUGames account, you can access, change and delete some of the Personal Information provided on your profile by logging into your DoubleUGames account.
4716	0	"COPPA: HOMER Learning adheres to the Children's Online Privacy Protection Act (“COPPA”). COPPA is a law in the United States that regulates the way in which online Websites may collect and use information from children. We do not collect or use information in a manner that is inconsistent with the COPPA. In fact, as stated fully below, no personal information is required from you to visit our Sites. For more information on the COPPA please visit Children's Online Privacy Protection Rule (""COPPA"") or consult this simple one-page informational guide from the kidSAFE Seal Program. "
3310	0	When you access our websites or play our games, we may also collect certain information automatically from you and/or your device in order to better understand our users and be able to improve our services and your user experience, such as:Certain technical information about your mobile device or computer system, including MAC Address, IP Address and mobile device ID
3229	1	For more information on what information MobPub collects and how it’s used, please read MoPub Privacy Policy: http://www.mopub.com/legal/privacy/
4992	1	For enquiries regarding this Privacy Policy Notice and personal information, please contact: By Email: Contact Us or privacyofficer@pikpok.com
5287	1	For more information on the privacy practices of Google, please visit the Google Privacy & Terms web page: https://policies.google.com/privacy?hl=en
1639	1	If you have questions or concerns about OUTFIT7’s Privacy Policy or information processing, please contact us through privacy@outfit7.com.
2634	0	Uber does not sell or share your personal information to third parties for third party direct marketing purposes.
1226	1	You can lodge a complaint with us about any breach of our Privacy Policy at the address below.
5053	0	Uber may share your information if we believe it is required by applicable law, regulation, operating agreement, legal process or governmental request, or where the disclosure is otherwise appropriate due to safety or similar concerns.
1556	1	If yo have any questions or concerns about our Privacy Policy or data processing, please contact us at [facehunterlee@gmail.com]. We may modify, update and publish this Privacy Policy in the Software from time to time. Please continue to play close attention to this Policy.
2159	0	If you are located in the EEA, we comply with EU data protection law when transferring your Personal Information outside of the EEA, including to the United States where we are headquartered. To protect Personal Information transferred from the EEA or Switzerland to the U.S., we are certified to the EU-U.S. and Swiss-U.S. Privacy Shield frameworks.
5320	0	Google uses the data on behalf of the website operator to evaluate your use of the website, to compile reports on website activity for the website operators and for other website activity and internet usage services. Google may disclose this information to third parties under the terms of the law or for further processing by third parties on behalf of Google
3601	1	If you have any questions or suggestions about my Privacy Policy, do not hesitate to contact me.
4744	0	Certain features of the Site depend on cookies. Please be aware that if you choose to block cookies, you may not be able to sign in or use those features, and preferences that are dependent on cookies may be lost.  
1519	1	ATTN: Privacy Operations
1350	1	Sweden
125	0	We also use ﾡﾰweb beaconsﾡﾱ to help deliver cookies and gather usage and performance data. Our websites may include web beacons, cookies, or similar technologies from third-party service providers.
2253	1	  8. Questions about the Privacy Policy
2051	0	The public at your request. If you interact with our site or app on social media, for example by tagging your videos #Filmigo on Instagram, that piece of User Content will be linked to Filmigo on our website or social media profiles and Filmigo may display your User Content publicly;
4468	0	Non-personal data
1697	1	If you have any questions about this Privacy Policy or the Services, please contact us at support@GOGOLIVE.com
2974	0	We use this information in order to manage and administer the Services including providing our Services to you.
4868	0	We, REALITY GAMES (LONDON) LTD, seated in: Office 212, 15 Ingestre Place, Soho Ingestre Place, London, England, W1F 0JH are data controller of your personal data. The processor is Reality Games Polska sp. z o.o., ul. Stanisława Przybyszewskiego 17b, 30-128 Kraków, company number: 0000621921. You can contact us at: reality.co. in respect to all your questions and requests related to personal data processing.
3295	0	Candy Mobile may collect personal and non-personal information from you when you use the Service. Personal information is information that specifically identifies an individual, including, but not limited to, an individual’s name, phone number, credit card or other billing information, email address and home address. This Privacy Policy in no way limits or restricts our collection of aggregate or anonymous information. In this Privacy Policy, we refer to all information collected from or about you, including personal information and non-personal information, as “Your Information.”
1119	0	(1) Camera and Photos. In order to use some of the features of the Software, you may voluntarily grant us the permission to access to the camera or photo album to obtain photos in your mobile device. We may collect your photos, and send them to the third party service provider to process the photos and analyze the data. For such photo, we will not save the data, the conclusion or feeback after the processing and analysis.
1272	0	Where you give us consent:1) We will send you electronic direct marketing content in relation to our relevant products and services, or other products and services provided by our affiliates and partners.
