	sentiment	review
2656	0	detect and fight fraud or other illegal or unauthorized activities, as identified in our Terms of Use or other related policies, by gathering and analyzing user data (including text, images, or other content) which may constitute user related illegal or unauthorized activities.
2558	0	Device Information: We collect information about the device you use to access the App, including information about the device’s software and hardware, unique device identifiers (i.e. Device ID and advertising ID), device tokens for push- messages, mobile network information and time zone.
527	1	We update this Privacy Policy from time to time. If we make changes, we will notify you by revising the date at the top of the policy and, depending on the specific changes, we will provide you with additional notice or require a renewed consent. We encourage you to review the Privacy Policy whenever you access the App to stay informed about how we process your personal data and how you can protect your privacy.
5333	1	Seven reserves the right to modify this Privacy Policy at reasonable times, so please review it frequently. If Magic Seven makes material or significant changes to this Privacy Policy, Magic Seven may post a notice on Magic Seven’s website along with the updated Privacy Policy. Your continued use of Services will signify your acceptance of the changes to this Privacy Policy.
3480	1	Last Updated: 5/30/19
5219	1	Our Privacy Policy may change from time to time. We will not reduce your rights under this Privacy Policy without your explicit consent. We will post any privacy policy changes on this page and, if the changes are significant, we will provide a more prominent notice. We will also keep prior versions of this Privacy Policy in an archive for your review.
4947	1	We may update this privacy policy to reflect changes to our information practices. If we make any material changes we will notify you by email (sent to the email address specified in your account) or by means of a notice on this Site prior to the change becoming effective. We encourage you to periodically review this page for the latest information on our privacy practices.
3240	1	This Privacy Policy is effective as of the date stated at the top of this Privacy Policy. We may change this Privacy Policy from time to time. Any such changes will be posted on the Service. By accessing the Service after we make any such changes to this Privacy Policy, you are deemed to have accepted such changes. Please be aware that, to the extent permitted by applicable law, our use of the Information is governed by the Privacy Policy in effect at the time we collect the Information. Please refer back to this Privacy Policy on a regular basis.
3926	0	You can opt-out from personalized advertisement experience, at any time by checking the privacy settings of your Android or iOS device.
4494	1	Last updated on March 27th, 2019
749	1	Occasionally, we may change this privacy policy (or other documents in the Adobe Privacy Center) to allow Adobe to use or share your personal information in a different way. If we do, the links to the policy on our websites (which are generally found in the footer of the website) will indicate that the policy has been changed. For new users, the change will become effective upon posting. For existing users, if the change is significant, it will become effective 30 days after posting. We encourage you to periodically review the Adobe Privacy Center for the latest information on our privacy practices.
4186	1	Magic Seven regularly reviews its compliance with this Privacy Policy. If Magic Seven receives a formal written complaint from you, it is Magic Seven’s policy to attempt to contact you directly to address any of your concerns. Magic Seven will cooperate with the appropriate governmental authorities, including data protection authorities, to resolve any complaints regarding the collection, use, transfer or disclosure of personal data that cannot be amicably resolved between you and Magic Seven.
3559	0	Ads and other sponsored content: We use the information we have about you-including information about your interests, actions and connections-to select and personalize ads, offers and other sponsored content that we show you. Learn more about how we select and personalize ads, and your choices over the data we use to select ads and other sponsored content for you in the Facebook Settings and Instagram Settings.
2638	0	As used herein, the term “Personal Information” means information that specifically identifies an individual (such as a name, address, telephone number, mobile number, e-mail address, or photograph), or information about that individual that is directly linked to personally identifiable information. Personal Information does not include “aggregate information”, which is data we collect about the use of the Services or about a group or category of services or users from which individual identities or other Personal Information has been removed. Personal Information also does not include Usage Information (as defined below) or Device Identifier (as defined below) that is not connected to Personal Information. This Policy in no way restricts or limits our collection and use of aggregate or Usage Information that is not connected to Personal Information.
4218	1	This Privacy Policy was last updated on 20 May 2018.
4440	0	To provide other services requested by you as described when we collect the Information
3553	0	We also protect user’s privacy by seeking to minimize the amount of sensitive data and personal information. We also seek appropriate contractual protection from our partners regarding their treatment of user data.
2080	1	Any information that is collected is subject to the Policy in effect at the time such information is collected. We may, however, modify the Policy from time to time. If we make changes to our Privacy Policy, we will provide you additional forms of notice of modifications or updates as appropriate under the circumstances. Your continued use of our App or Services following the posting of changes will mean you accept those changes.
3835	0	We do not knowingly collect personally identifiable information from children under 13. If you are a parent or guardian and you learn that your Children have provided us with Personal Information, please contact us. If we become aware that we have collected Personal Information from a children under age 13 without verification of parental consent, we take steps to remove that information from our servers.
1387	1	Our Privacy Policy may change which will not reduce your rights under this Privacy Policy from time to time, we will post any privacy policy changes on this page, so please review it periodically. If you do not agree to any modifications to this Policy, your could immediately stop all use of all the Services. Your continued use of the Site following the posting of any modifications to this Policy will constitute your acceptance of the revised Policy. Please note that none of our employees or agents has the authority to vary any of our Policies.
1839	1	Last updated: 2019/01/30
142	0	When ordering or registering on our site, as appropriate, you may be asked to enter your phone number Read phone state or other details to help you with your experience.
2942	0	imo may occasionally send you push notifications through our mobile applications. You may at any time opt-out from receiving these types of communications by changing the settings on your mobile device. We may also collect location-based information if you use our mobile applications. You may opt-out of this collection by changing the settings on your mobile device.
4787	1	LIKE periodically makes changes to the privacy policy. And the current version will be found at the following link: https://mobile.like.video/live/about/policy. By continuing to avail our Services, you agree to be bound by the revised Privacy Policy.
3261	0	The Company can get the consent of the users, if necessary, for the usage of service of the users, and consequently provide the personal information to a third party
1737	1	Mimo may amend, change, or update these terms and conditions. If Mimo does not obtain your specific consent for any revisions of its terms and conditions, you will be notified at least seven days prior to the effective date of the updated terms and conditions.
1512	1	If you use our Services via mobile devices, after obtaining your prior consent, we can send you push notifications or local notifications to inform you about updates.
2569	0	To protect against legal liability
2646	1	This Privacy Policy applies to all information collected by us or provided to us on and after the Effective Date. This Privacy Policy is subject to change and we may make any changes to this Privacy Policy as we see fit. Level Eight will notify you of material changes by posting them in the Game, or on the websites etc. You are encouraged to check back and review this Privacy Policy from time to time so that you will always know what information is collected how it is used and to whom it is disclosed. Your continued use of our services and playing of the Game subject to this Privacy Policy will signify your acceptance of Privacy Policy changes.
2099	1	The current version of the Policy of 23.07.2018.
2425	0	Generally, GeoZilla collects, stores, uses and discloses information to enable us to:- provide GeoZilla service;- create your account;- identify you as a user;- respond to your inquiries and emails;- improve the application;- send you administrative and service related communications;- send you newsletters, surveys, offers, and other promotional materials;- monitor the effectiveness of our Service and our marketing campaigns.
1036	0	General. We use SDKs of Mixpanel. We do not have any influence on the scope and the further use of the Data that is collected through these tools and hence inform you to the best of our knowledge. Purpose and Opt-Out. We use Mixpanel for the tracking of users and analyzing the use of our Services in the Apps. The basis for the processing is Art 6 sec 1 subsec f GDPA. Please see their privacy policy at https://mixpanel.com/legal/terms-of-use/, especially its point 4.6 on opting-out of the automatic data retention.
