,doc_id,doc_name,par_id,par,label,par_length
5527,73,app.nebo.mobi.txt,48,The third parties,Other,17
5528,73,app.nebo.mobi.txt,49,Purchases. Overmobile does not process any payments or any information that User provides for the payment. All payments and User’s payment information are processed by payment systems of respective service: Apple App Store or Google Play.,Other,238
5529,73,app.nebo.mobi.txt,50,"Links. The Application can contain links to the third parties’ websites. If the User click these links he will leave the Application and Overmobile is not responsible for the content and safety of the User’s data when using the third parties’ websites. These websites may have their own privacy policies specifying collection and storage of the User’s data. This Policy doesn’t cover the data provided, kept or used by the third parties websites. The User is recommended when accessing the third party’s website to read a privacy policy of such third party which is related to his data storage.",Links,594
5530,73,app.nebo.mobi.txt,51,"Publicly accessible information. Overmobile is not responsible for the procedure according to which the User’s Data is used by the third parties which the User interacts with while using the Application. You have to understand that any information you have placed in publicly accessible sections of the Application (e.g. as public profile info) or sent to another User in a message can be read, collected and used by other Users who have access thereto.",Other,453
5531,73,app.nebo.mobi.txt,52,Change of the Privacy Policy,Other,28
5532,73,app.nebo.mobi.txt,53,Overmobile has the right to change or terminate this Policy unilaterally without prior notice of the User. The User is recommended to read this Policy in the current version regularly.,Policy Change,184
5533,73,app.nebo.mobi.txt,54,A new version of the Policy comes into force upon posting on the Overmobile website unless otherwise stipulated by this new version of the Policy.,Policy Change,146
5534,73,app.nebo.mobi.txt,55,The current version of the Policy is available on the Overmobile website on the Internet at http://appru.nebo.mobi/nebo-support/policy-en.html.,Policy Change,143
5535,73,app.nebo.mobi.txt,58,"""Overmobile"" LLC",Other,16
5536,73,app.nebo.mobi.txt,59,"Address: Russia, Novosibirsk city, Mysi Djalilya street, building 3/1, office 507, P.O. 630055.",Privacy Contact Information,95
5537,73,app.nebo.mobi.txt,60,Any questions related to this Policy can be mailed to support@overmobile.ru,Privacy Contact Information,75
5538,73,app.nebo.mobi.txt,62,The Russian Federation is outside the European Economic Area. An adequacy decision by the Commission with respect to the Russian Federation is absent.,Other,150
5539,73,app.nebo.mobi.txt,64,The current version of the Policy of 23.07.2018.,Policy Change,48
5540,73,app.nebo.mobi.txt,67,The Privacy Policy was drafted by IT-LEX Law Company,Other,52
5541,74,singnowapp.com.txt,0,"Hongarden Limited, Inc. (“Hongarden Limited” or “we”) is committed to protecting the privacy of users of our applications and websites (“you”). We have prepared this privacy policy to describe to you our practices regarding the Personal Data (as defined below) that we collect from users of our applications and websites (collectively, the “Site”) and online services (the “Services”). This policy does not apply to the practices of companies that we do not own or control.",Introductory/Generic,473
5542,74,singnowapp.com.txt,1,"By using our Site and our Services you understand and agree to the terms of this privacy policy and you expressly consent to the collection, use and disclosure of your Personal Data in accordance with this policy. If you do not agree to this policy, do not install, use, or access our Site or our Services. We may update this policy from time to time and will post updates to this policy on this web page, including the policy's effective date.",Policy Change,444
5543,74,singnowapp.com.txt,2,"A Note to Users Outside of the Vietnam. If you are a non Vietnam user of the Site or the Services, by visiting the Site, using the Services and providing us with Personal Data, you acknowledge and agree that your Personal Data may be processed for the purposes identified in this privacy policy. In addition, your Personal Data may be processed in the country in which it was collected and in other countries, including the Vietnam, where laws regarding processing of Personal Data may be less stringent than the laws in your country. By providing your data, you consent to such transfer.",Internal and Specific Audiences,588
5544,74,singnowapp.com.txt,3,1. INFORMATION COLLECTION AND USE,Other,33
5545,74,singnowapp.com.txt,4,"“Personal Data” means data that allows someone to identify or contact you, including, for example, your name, address, telephone number, bank account， email address, as well as any other non-public information about you that is associated with or linked to any of the foregoing data, including musical content that you create using our Site and our Services (“Content”). “Aggregate Data” means Personal Data that has been combined by or for Hongarden Limited into anonymous groups of users where the groups are lar---ge enough to reasonably prevent individual users from being identified, and “Anonymized Data” is Personal Data that has been anonymized by or for Hongarden Limited so that it does not allow a third party to easily identify a specific individual.",First Party Collection,762
5546,74,singnowapp.com.txt,5,2. INFORMATION THAT YOU PROVIDE TO US DIRECTLY,Other,46
5547,74,singnowapp.com.txt,6,Basic account information,First Party Collection,25
5548,74,singnowapp.com.txt,7,"In order to register for a Hongarden Limited account on the Site, you are required to provide Hongarden Limited with certain Personal Data, such as your email address, username and password. Your user name is listed publicly on the Services, including in search results. We may use your email address to send you information about the Services, provide customer support or to notify you of additional Hongarden Limited products and services. You may use your account settings to unsubscribe from notifications from Hongarden Limited.",First Party Collection,533
5549,74,singnowapp.com.txt,8,Additional profile information,Other,30
5550,74,singnowapp.com.txt,9,"You may also choose to provide Hongarden Limited with additional Personal Data for your profile, which we will make public (your “Public Profile”), such as a picture, your location and an additional blurb about yourself. The information that you provide in your Public Profile will be visible to others, including anonymous visitors to the Site.",First Party Collection,345
5551,74,singnowapp.com.txt,10,Information from third party social network accounts,First Party Collection,52
5552,74,singnowapp.com.txt,11,"If you sign into the Site with a third party social network, such as Facebook Connect, we will collect any information that you have agreed to make available to Hongarden Limited through such account, which may include: (1) your first and last name, (2) your user ID/URL, (3) your profile picture, (4) your list of friends, (5) your email address, and/or (6) your birthday. This information will be primarily used for user registration and to enhance your social experience on the Site, which may include friend-to-friend interaction and notifications, chat, or messaging functionality, public leaderboards, head-to-head competition and other similar features. If you sign into Hongarden Limited with a third party social network and agree to make your list of friends on such network available to Hongarden Limited, your friends on such network will automatically follow you on the Site and your Hongarden Limited account will be automatically configured to follow your friends. You can, however, unfollow any other user on Hongarden Limited at any time.",First Party Collection,1055
5553,74,singnowapp.com.txt,12,"Content, following and other public information",First Party Collection,47
5554,74,singnowapp.com.txt,13,"Hongarden Limited's Services are designed to help you create and share Content. Most of the information you provide Hongarden Limited is information you are asking Hongarden Limited to make public. This includes the Content you create and the metadata associated with it, such as when you created it, the people you follow, the songs you mark as favorites or share, and your comments on Content provided by other users. We will associate this information with your Personal Data and we may use this information and other information that results from your use of the Site and/or Services to customize the content we show you, including ads. When you share information or Content via the Site or the Services, you should think carefully about what you are making public.",First Party Collection,769
5555,74,singnowapp.com.txt,14,Public forums,First Party Collection,13
5556,74,singnowapp.com.txt,15,"Forums, message boards, blogs and/or news groups may be available to you through the Site and/or the Services. Please remember that any information you post in these areas becomes public information. If you post personal information online that is accessible to the public, you may receive unsolicited responses. You should exercise caution when deciding to disclose any of your personal information in a public forum. Surveys and contests",Other,439
5557,74,singnowapp.com.txt,16,"We sometimes conduct or sponsor surveys and contests. Participation in surveys and contests is completely voluntary. If you elect to participate, we may ask you for contact, demographic, and other information. We use this Personal Data to understand our users and their use of the Site and Services and to improve the Site and Services, and we may provide users with the results of such surveys and contests.",First Party Use,408
5558,74,singnowapp.com.txt,17,3. INFORMATION THAT WE GET FROM YOUR USE OF THE SERVICES,Other,56
5559,74,singnowapp.com.txt,18,Log data and location information,First Party Collection,33
5560,74,singnowapp.com.txt,19,"When you use the Services, we automatically collect certain log data, including your IP address, browser type, hardware type, unique device ID, the version of your operating system, your activity within the Services, and your location (based on opt-in location-based services, which rely upon a device's GPS coordinates). We use this information to administer, troubleshoot and improve the Services, and to help us understand how you and our other users use the Site and Services. We may also collect similar information from emails sent to Hongarden Limited's users, which helps us track which emails are opened and which links are clicked by recipients.",Cookies and Similar Technologies,655
5561,74,singnowapp.com.txt,20,Cookies and similar technologies,Cookies and Similar Technologies,32
5562,74,singnowapp.com.txt,21,"The Site uses cookies, which deposit certain record keeping information on your computer or mobile device, and other similar technologies, to collect usage data, to keep track of your preferences, to deliver content and advertising specific to your interests and for other similar purposes. We may use both session cookies (which expire once you close your web browser) and persistent cookies (which stay on your computer until you delete them) to provide you with a more personal and interactive experience on our Site. These cookies can't read other data from your hard drive or read cookie files created by other sites or applications. Most browsers are set to accept cookies unless you reconfigure your browser to refuse them or to notify you when you will have received one. If you do not accept cookies, you will not be able to use certain features of the Site and Services. We may also ask advertisers or other partners to serve ads or services to your devices, which may use cookies or similar technologies placed by Hongarden Limited or such third party. We do not currently respond to “do not track” signals or other mechanisms that might enable consumers to opt out of tracking on the Site and Services.",Cookies and Similar Technologies,1214
5563,74,singnowapp.com.txt,22,Google Analytics,Other,16
5564,74,singnowapp.com.txt,23,"We use Google Analytics' Demographics and Interest Reporting feature to collect information about use of the Site. Google Analytics collects information such as how often users visit the Site, what pages they visit when they do so, and what other sites they used prior to coming to the Site. We will not facilitate the merging of your Personal Data with non-personally identifiable information collected through Google Analytics unless we have given you notice of that merger. You may opt-out of Google Analytics tracking with the Google Analytics opt-out browser add-on.",First Party Use,571
5565,74,singnowapp.com.txt,24,4. INFORMATION SHARING AND DISCLOSURE,Other,37
5566,74,singnowapp.com.txt,25,We do not sell or disclose your Personal Data to unaffiliated third parties except under the circumstances described in this Privacy Policy.,Third Party Sharing and Collection,140
5567,74,singnowapp.com.txt,26,Other users,Third Party Sharing and Collection,11
5568,74,singnowapp.com.txt,27,"Any information in your Public Profile (e.g., your username and any profile image, location or additional information that you provide as part of your Public Profile, but not your first and last name or email address) will be accessible by other users of the Site and Services. Content that you create through or upload to the Site or the Services will by default be public and available to users of the Site and the Services. For information about how to change your privacy settings with respect to Content or delete Content from the Site or the Services, see the frequently asked questions at www.Hongarden Limited.com/support. Similarly, if you comment on any Content on the Site or the Services, your comments will be public and available to users of the Site and the Services.",Third Party Sharing and Collection,782
5569,74,singnowapp.com.txt,28,With your consent,Third Party Sharing and Collection,17
5570,74,singnowapp.com.txt,29,We may disclose your Personal Data when we have your express permission.,Third Party Sharing and Collection,72
5571,74,singnowapp.com.txt,30,Advertisers and other business partners,Third Party Sharing and Collection,39
5572,74,singnowapp.com.txt,31,"We may share Anonymized or Aggregated Data about our users or the use of the Site or Services with our advertisers and partners. This means that we may tell our advertisers general information about the characteristics of our user base, but we do not specifically identify a particular user or visitor by name or provide the user's contact information. We may share your unique device ID and/or your location (based on opt-in location-based services, which rely upon a device's GPS coordinates) with third parties, including advertisers and partners, or provide reports to such parties about the number of unique users who saw or clicked on their advertisements. We may also share certain information such as cookie data with third-party advertising partners. This information, among other things, allows third-party ad networks to deliver targeted advertisements that they believe will be of most interest to you.",Third Party Sharing and Collection,914
5573,74,singnowapp.com.txt,32,Service providers,Third Party Sharing and Collection,17
5574,74,singnowapp.com.txt,33,We may disclose your information on a confidential basis to nonaffiliated service providers we engage to perform services for Hongarden Limited in connection with the Site and our provision of the Services. Information will be shared with such service providers only to the extent reasonably necessary for them to perform such services.,Third Party Sharing and Collection,336
5575,74,singnowapp.com.txt,34,If required by law,Third Party Sharing and Collection,18
5576,74,singnowapp.com.txt,35,"Regardless of any choices you make regarding your Personal Data (as described in Section 7 below), we may preserve and disclose your information if we believe in good faith that we are required to do so in connection with any legal investigation, or by law or regulation, including in response to a court order, subpoena or other legal demand or request.",Third Party Sharing and Collection,354
5577,74,singnowapp.com.txt,36,Safety and security,Third Party Sharing and Collection,19
5578,74,singnowapp.com.txt,37,"Regardless of any choices you make regarding your Personal Data (as described in Section 7 below), we may preserve and disclose your Personal Data if we believe in good faith that it is reasonably necessary to protect the safety of any person, to address fraud, security or technical issues, to protect Hongarden Limited's rights or property, and/or to investigate or assist in preventing any violation or potential violation of the law, this Privacy Policy, or our Terms of Use.",Third Party Sharing and Collection,479
5579,74,singnowapp.com.txt,38,Change of control,Third Party Sharing and Collection,17
5580,74,singnowapp.com.txt,39,"We may share some or all of your Personal Data in connection with, or during negotiation of, any merger, financing, acquisition or dissolution, transaction or proceeding involving sale, transfer, divestiture, or disclosure of all or a portion of our business or assets. In the event of an insolvency, bankruptcy, or receivership, Personal Data may also be transferred as a business asset. If another company acquires our company, business or assets, that company will possess the Personal Data collected by us and will assume the rights and obligations regarding your Personal Data as described in this Privacy Policy.",Third Party Sharing and Collection,618
5581,74,singnowapp.com.txt,40,Creation of Anonymous and Aggregated Data,Third Party Sharing and Collection,41
5582,74,singnowapp.com.txt,41,"We may create Anonymous and/or Aggregated Data records from Personal Data by excluding information (such as your name) that makes the data personally identifiable to you. We use this Anonymous and Aggregated Data to analyze request and usage patterns so that we may enhance the content of our Services and improve Site navigation. We reserve the right, in our sole discretion, to use Anonymous and/or Aggregated Data for any purpose and to disclose Anonymous and/or Aggregated Data to third parties for any purpose.",Third Party Sharing and Collection,515
5583,74,singnowapp.com.txt,42,5. SECURITY,Other,11
5584,74,singnowapp.com.txt,43,"Our websites have certain security measures in place in effort to protect the loss, misuse, and alteration of the Personal Data under our control. No method of transmission over the Internet, or method of electronic storage, is 100% secure, however. Therefore, while we use reasonable efforts to protect your Personal Data, we cannot guarantee its absolute security.",Data Security,366
5585,74,singnowapp.com.txt,44,6. OTHER WEBSITES AND APPLICATIONS,Other,34
5586,74,singnowapp.com.txt,45,"The Services contain links to third party websites and applications. When you click on a link to any other website or location, you will leave the Site and go to another site and another entity may collect Personal Data, Anonymous Data, and/or Aggregated Data from you. We have no control over, do not review, and cannot be responsible for, these outside websites or their content. We are not responsible for the privacy practices or the content of such websites or applications. You may wish to review the privacy policies of those websites and applications before use. The links to such websites or locations are for your convenience and do not signify our endorsement of such third parties or their products, content or websites.",Links,732
5587,74,singnowapp.com.txt,46,7. CORRECTING AND UPDATING INFORMATION; DELETING YOUR ACCOUNT,Other,61
5588,74,singnowapp.com.txt,47,We offer the ability to correct or update online the Personal Data collected during registration via your account settings on our website or the applicable application or by contacting support via our website (www.singnowapp.com).,User Right,230
5589,74,singnowapp.com.txt,48,8. CHILDREN'S PRIVACY,Other,21
5590,74,singnowapp.com.txt,49,"The Site is not directed to persons under 13. If you become aware that your child has provided us with Personal Data without your consent, please contact us via our website (www.singnowapp.com). We do not knowingly collect Personal Data from children under 13. If we become aware that a child under 13 has provided us with Personal Data, we take steps to remove such information and terminate the child's account.",Internal and Specific Audiences,413
5591,75,hybrid.xiaoying.tv.txt,0,HELP,Other,4
5592,75,hybrid.xiaoying.tv.txt,1,Tutorial,Other,8
5593,75,hybrid.xiaoying.tv.txt,2,FAQ,Other,3
5594,75,hybrid.xiaoying.tv.txt,3,COMPANY,Other,7
5595,75,hybrid.xiaoying.tv.txt,4,About us,Other,8
5596,75,hybrid.xiaoying.tv.txt,5,Terms & Privacy,Other,15
5597,75,hybrid.xiaoying.tv.txt,6,CONTACT,Other,7
5598,75,hybrid.xiaoying.tv.txt,7,Partership,Other,10
5599,75,hybrid.xiaoying.tv.txt,8,Feedback,Other,8
5600,75,hybrid.xiaoying.tv.txt,9,Contact us,Other,10
5601,75,hybrid.xiaoying.tv.txt,10,Terms,Other,5
5602,75,hybrid.xiaoying.tv.txt,11,"By accessing or using VivaVideo products or services, you agree to be bound by these Terms and all policies referenced herein. Please read these Terms carefully before downloading or using our services. If you do not understand the Terms, or do not accept any part of them, then you should not use our services.",Other,311
5603,75,hybrid.xiaoying.tv.txt,12,User-Generated Content,Other,22
5604,75,hybrid.xiaoying.tv.txt,13,"You are solely responsible for your use of our services and for any videos, information, messages and any other content that you create via our services, whether privately transmitted or made publicly available (together, “User Content”). You retain ownership of your User Content.",Other,281
5605,75,hybrid.xiaoying.tv.txt,14,Any videos you make by using our services are stored locally in your phone and are not stored in or will not be uploaded to our services/server.,Other,144
5606,75,hybrid.xiaoying.tv.txt,15,You understand and agree to comply with all applicable laws in relation to your use of our services and User Content.,Other,117
5607,75,hybrid.xiaoying.tv.txt,16,"You shall at all times ensure that your User Content does not:A.contain any content, information or material that infringes the rights of any third party including copyright, trademark right, confidential information or rights of privacy;B.violate any applicable laws;C.contain any content or material that is offensive, abusive, defamatory, libellous, derogatory, bullying, discriminatory, obscene, violent, sexually explicit, indecent, which promotes or encourages violence, terrorism or any other illegal acts or which is likely to harass, upset, embarrass, alarm, inconvenience or annoy any person;D.in any way promote or incite anyone to commit or assist in any unlawful or criminal activity or anti-social behaviour, or encourage activities which could endanger the safety or wellbeing of others;E.identify any person without their consent, or the consent of their parent or legal guardian if they are under 18 years of age;F.disclose anyone’s personal contact details or invade their privacy;G.contain any viruses or other malicious or harmful programs;",Other,1060
5608,75,hybrid.xiaoying.tv.txt,17,"Furthermore, you understand and agree that you will not do or attempt to do, or cause any third party to do or attempt to do, any of the following in connection with your use of our services:A.Use our services or User Content available on our services in a way other than as expressly permitted by these Terms and the normal functionality of our services;B.use our services for any illegal purpose, in an unlawful manner or in any manner inconsistent with these Terms;C.use our services in a way that could damage, disable, overburden, impair or compromise our services, our systems or security or interfere with other users;D.use any programme or other means, including but not limited to scripts, spiders and robots, whether manually or automatically, to extract, download, index, mine, scrape, reproduce or circumvent the presentation, operation or intended use of our services or any features or functions of it;E.copy, modify, decompile or otherwise interfere with any part of our services;F.make alterations to, or modifications of, the whole or part of our services, or permit our services or any part of it to be combined with, or become incorporated in, any other programs;G.hack into, or insert malicious code, including viruses, or harmful data, into, our services;H.infringe our intellectual property.Copyright",Other,1322
5609,75,hybrid.xiaoying.tv.txt,18,"VivaVideo respects the intellectual property of others, and we ask our users to do the same. VivaVideo will promptly process and investigate notices of alleged infringement and will take appropriate actions under the Digital Millennium Copyright Act (""DMCA"") and other applicable intellectual property laws with respect to any alleged or actual infringement.",Other,358
5610,75,hybrid.xiaoying.tv.txt,19,"If you discover any content on our services that you believe infringes your copyright, or discover any other infringement on your intellectual property rights, please report the infringement you alleged to us in writing including the following information:A.An electronic or physical signature of the owner of the copyright or other intellectual property right (“Owner”) or an electronic or physical signature of the person authorized to act on behalf of the Owner together with an authorized letter duly signed by the Owner.",Other,525
5611,75,hybrid.xiaoying.tv.txt,20,B.A description of the copyrighted work or other intellectual property that you claim has been infringed.,Other,105
5612,75,hybrid.xiaoying.tv.txt,21,"C.A description of where the material in question is located, including details that will assist our staff with locating it on a specific place on VivaVideo.",Other,157
5613,75,hybrid.xiaoying.tv.txt,22,"D.Your address, telephone number, and email address.",Other,52
5614,75,hybrid.xiaoying.tv.txt,23,"E.A statement by you, made under penalty of perjury, that the information provided is accurate, and that you are the Owner, or authorized to act on the Owner's behalf.",Other,167
5615,75,hybrid.xiaoying.tv.txt,24,Third Party Services,Other,20
5616,75,hybrid.xiaoying.tv.txt,25,"Our service includes and links to features and services (including but not limited to, social applications like Facebook, Instagram and WhatsApp) that are provided by a third party. We do not control such third party sites or services and are not responsible for the content or functionality of such sites or services. Our inclusion of links does not imply any endorsement or association with their operators. The terms applicable to the use of such third party services will apply and we will not be responsible for anything that is done by you or the third party service provider in connection with your use of their service. Please note that we do not keep your private personal information like your account, ID, password and etc. on the third party apps/websites in our services.",Other,784
5617,75,hybrid.xiaoying.tv.txt,26,Advertising,Other,11
5618,75,hybrid.xiaoying.tv.txt,27,We may deliver advertising to you in conjunction with your use of our services.,Other,79
5619,75,hybrid.xiaoying.tv.txt,28,Privacy Policy,Other,14
5620,75,hybrid.xiaoying.tv.txt,29,Your privacy is very important to VivaVideo. We hope our policy is straightforward and easy-to-understand. Please take a minute to review the details of our privacy policy below.,Introductory/Generic,178
5621,75,hybrid.xiaoying.tv.txt,30,Information we may collect from you and how we use it,First Party Collection,53
5622,75,hybrid.xiaoying.tv.txt,31,"Personal Information that we automatically collect:When you use our services, we automatically collect information about the device you use to access our services and your usage of our services. The information we collect may include (where available) the type and model of the device you use, the device's unique device identifier, operating system, language options and mobile network information to allow you to use our services. We use this information to administer our services and for our internal operations including troubleshooting, data analysis, testing, research, statistical and survey purposes, to improve our services.",First Party Collection,634
5623,75,hybrid.xiaoying.tv.txt,32,"Please note that our services requires access to your device’s storage application in order to store the completed videos, but we do not take any information, videos, photos or other content from your device’s video storage application. To fully experience our services, please also note that you should enable us to access to permissions in your phone such as record, camera, microphone, location and etc. You can also disable such access permission in settings of your phone if you do not think it’s necessary.",First Party Collection,512
5624,75,hybrid.xiaoying.tv.txt,33,"Details of Correspondence:If you contact us by email, we may keep a record of that correspondence in our system. To troubleshoot your problem we may need your mobile model name, OS version and our app version number. We will not retain a record of that correspondence for no longer than is reasonably necessary.",Other,311
5625,75,hybrid.xiaoying.tv.txt,34,"Cookies:When you use our services, certain information may be stored locally on your mobile device using 'cookies' or similar technologies such as objects stored in our service's local storage on the device that you are using. A cookie is a small text file or data file used to store limited information about the user of the device and is stored on your device. It helps us to identify how our users use our services and so that we can continuously evolve and improve it. We use information collected from cookies to improve users' experience and the overall quality of our services.",Other,584
5626,75,hybrid.xiaoying.tv.txt,35,"If you have any questions regarding these Terms & Privacy, please feel free to contact us: support@vivavideo.tv",Privacy Contact Information,111
5627,75,hybrid.xiaoying.tv.txt,36,HELP,Other,4
5628,75,hybrid.xiaoying.tv.txt,37,Tutorial,Other,8
5629,75,hybrid.xiaoying.tv.txt,38,FQA,Other,3
5630,75,hybrid.xiaoying.tv.txt,39,COMPANY,Other,7
5631,75,hybrid.xiaoying.tv.txt,40,About us,Other,8
5632,75,hybrid.xiaoying.tv.txt,41,Terms & Privacy,Other,15
5633,75,hybrid.xiaoying.tv.txt,42,CONNECT,Other,7
5634,75,hybrid.xiaoying.tv.txt,43,Facebook,Other,8
5635,75,hybrid.xiaoying.tv.txt,44,Instagram,Other,9
5636,75,hybrid.xiaoying.tv.txt,45,YouTube,Other,7
5637,75,hybrid.xiaoying.tv.txt,46,CONTACT,Other,7
5638,75,hybrid.xiaoying.tv.txt,47,Partership,Other,10
5639,75,hybrid.xiaoying.tv.txt,48,Feedback,Other,8
5640,75,hybrid.xiaoying.tv.txt,49,Email us,Other,8
5641,75,hybrid.xiaoying.tv.txt,50,"Copyright © 2012-2019 QuVideo inc, All Rights Reserved.",Other,55
5642,75,hybrid.xiaoying.tv.txt,51,Contact us Email us,Other,19
5643,76,cdn.ushareit.com.txt,0,Privacy Policy,Other,14
5644,76,cdn.ushareit.com.txt,1,"At SHAREit(hereinafter ""SHAREit""/""we"") recognize that privacy is significant. We provides this Privacy Policy to inform users of the SHAREit application (the ""Application"" or ""Applications""), the related services we provide (""Services"") and the Site about our policies and procedures regarding the collection, use and disclosure of information.",Introductory/Generic,344
5645,76,cdn.ushareit.com.txt,2,"This Policy is part of our Terms of Service and applies to the information that is collected in connection with the download, installation and use of the Application, related services and the Site. By using the Application, related Services or the Site you signify your assent to this Privacy Policy and agree that we may collect, use and share your Information (Personal Information and Non-Personal Information) in accordance with this Privacy Policy, as revised from time to time. If You do not agree with this Policy, or with our Terms of Service, do not download, install and / or use the Application.",Introductory/Generic,606
5646,76,cdn.ushareit.com.txt,3,"This Policy covers our collection, use and disclosure of Your information through the Applications, the Services and the Site. It does not cover any collection, use or disclosure by third parties through any applications, Web sites, products or services that we do not control or own, or any third party features or services made available via an Application, the Services or the Site. All trademarks, trade names, and logos of third parties featured on the Applications or the Site belong to their respective owners.",Introductory/Generic,517
5647,76,cdn.ushareit.com.txt,4,The Application is intended for people who are competent to contract under applicable law. Individuals who are considered a minor in applicable jurisdictions are not permitted to use this application unless the complete Agreement is seen and agreed by parents or their legal guardians under applicable law.,Introductory/Generic,306
5648,76,cdn.ushareit.com.txt,5,1. What Kind of Information We Collect,First Party Collection,38
5649,76,cdn.ushareit.com.txt,6,"In providing Application, we collect, store and use the following Information relating to you:1.1 Personal Information",First Party Collection,118
5650,76,cdn.ushareit.com.txt,7,"""Personal Information"" is information that identifies you or another person. Personal Information may include the following:.information you make available to us when you open a SHAREit account or use another service (Twitter，Facebook), such as your name, telephone number, email address;2.any information included in your publicly visible Application profile, which may include your profile ID, name and photo;3.information you make available to us and/or public via your use of Application and/or another service which you use to open your SHAREit account;.information made available by another user about you via their use of Application; and",First Party Collection,645
5651,76,cdn.ushareit.com.txt,8,"5.information we collect as you use Application, such as certain Location Data and Log Data.",First Party Collection,92
5652,76,cdn.ushareit.com.txt,9,"i."" Location Data"" is information that we collect regarding your location (when you use a location-enabled service), including:he location of your device when you use Application, such as from the GPS, Wi-Fi, compass, accelerometer or other sensors in your mobile device;the IP address of the device or internet service you use to access Application; andother information made available by you or others that gives an indication as to where you are or have been located, such as account information that indicates where you are located, and shared information that you or others post which indicates your location.",First Party Collection,614
5653,76,cdn.ushareit.com.txt,10,"ii."" Log Data"" is technical information that is automatically collected by us when you use Application, whether through the use of cookies, web beacons, log files, scripts and e-tags or otherwise, including:technical information, such as your mobile carrier-related information, configuration information made available by your web browser or other programs you use to access Application, your IP address and your device's version and identification number;information about what you have searched for and looked at while using Application, such as web search terms used, social media profiles visited and details of other information and content accessed or requested by you in using Application;information about communications you have made using Application, such as the people you've communicated with and the time, data and duration of your communications; andmetadata, which means information related to ps you have made available through Application, such as the date, time or location that a shared photograph or video was taken or posted.",First Party Collection,1048
5654,76,cdn.ushareit.com.txt,11,1.2 Non-Personal Information,First Party Collection,28
5655,76,cdn.ushareit.com.txt,12,"Non-Personal Information is any information that relates to you but from which it is not practicable to directly or indirectly identify you, which may include the information about your devices (such as Your hardware model, operating system version, unique device identifiers, and mobile network information), the list of installed apps on your devices, and technical information about users means of connection to our apps, such as the versions of phone model and other similar information.",First Party Collection,491
5656,76,cdn.ushareit.com.txt,13,2. How We Use Collected Information,First Party Use,35
5657,76,cdn.ushareit.com.txt,14,"2.1 We may use your Information for any purpose as below:1.to provide Application and Services (and the features within Application) to you, such as to show to other users in SHAREit such as your connected friends or other users on the platform;2.to provide you with advertising and direct marketing that is more relevant to you;3.to better understand how you access and use Application, in order for us to improve Application and respond to customer desires and preferences, including for us to provide language and location customisation, personalised help and instructions, or other responses to your and other customers' usage of Application;4.to help develop our service and provide, maintain, improve and modify the Applications, Services and the Site and develop new services;5.to assess the effectiveness of and improve advertising and other marketing and promotional activities on or in connection with Application.2.2",First Party Use,927
5658,76,cdn.ushareit.com.txt,15,"If any of your Personal Information comprises Your Content (as defined in the Terms of Service), we and our affiliate companies may (subject to this Privacy Policy) use such Personal Information in accordance with the ""Your Content"" section of the Terms of Service.",First Party Use,265
5659,76,cdn.ushareit.com.txt,16,2.3,Other,3
5660,76,cdn.ushareit.com.txt,17,"The data we collect depends on the context of your interactions with us, the choices you make, including your privacy settings, and the products and features you use. The data we collect can include SDK/API/JS code version, browser, Internet service provider, IP address, platform, timestamp, application identifier, application version, application distribution channel, independent deice identifier, iOS ad identifier (IDFA), Android ad master identifier, network card (MAC) address, and international mobile device identification code (IMEI) The equipment model, the terminal manufacturer, the terminal device operating system version, the session start / stop time, the location of the language, the time zone and the network state (WiFi and so on), the hard disk, the CPU, and the battery use, etc.",First Party Use,803
5661,76,cdn.ushareit.com.txt,18,2.4,Other,3
5662,76,cdn.ushareit.com.txt,19,"To improve our product and provide you better service, we also share personal data with vendors or agents working on our behalf for the purposes described in this privacy policy. For example, companies we've hired to provide data analytical services may need collect and access to personal data to provide those functions. In such cases, these companies must abide by our data privacy and security requirements.",First Party Use,411
5663,76,cdn.ushareit.com.txt,20,2.5,Other,3
5664,76,cdn.ushareit.com.txt,21,"We process Personal Data for the purposes set out in this Privacy Policy, as described above. Our legal basis to process personal data includes processing that is: necessary for the performance of the contract with you (for example, to provide you with the services you request and to identify and authenticate you so you may use the Sites); necessary to comply with legal requirements (for example, to comply with applicable accounting rules and to make mandatory disclosures to law enforcement); necessary for our legitimate interests (for example, to manage our relationship with you, to ensure the security of our services, to communicate with you about our products and services); and based on consent by our customers (for example, to place certain cookies and to share your information with third parties for advertising purposes). In some instances, you may be required to provide us with Personal Data for processing as described above, in order for us to be able to provide you all of our services, and for you to use all the features of our Sites.",First Party Use,1058
5665,76,cdn.ushareit.com.txt,22,2.6,Other,3
5666,76,cdn.ushareit.com.txt,23,"Our business may require us to transfer your Personal Data to countries outside of the European Economic Area (""EEA""), including to countries such as the People's Republic of China or Singapore. We take appropriate steps to ensure that recipients of your Personal Data are bound to duties of confidentiality and we implement measures such as standard contractual clauses. A copy of those clauses can be obtained by contacting our Help Center.",First Party Use,442
5667,76,cdn.ushareit.com.txt,24,2.7,Other,3
5668,76,cdn.ushareit.com.txt,25,"Subject to limitations in applicable law, you are entitled to object to or request the restriction of processing of your Personal Data, and to request access to, rectification, erasure and portability of your own Personal Data.",User Right,227
